index,Tanggal,Username,Text,Text_Clean_Sambung,text_english
1587,2022-10-31 06:46:41+00:00,sk950397,adapun peran nyata g20 antara lain penanganan krisis keuangan global  kebijakan pajak kontribusi dalam penanganan pandemi covid-19  termasuk perdagangan iklim dan pembangunan,adapun peran nyata g20 penanganan krisis keuangan global kebijakan pajak kontribusi penanganan pandemi covid-19 termasuk perdagangan iklim pembangunan,"As for the real role of the G20 in handling the global financial crisis, tax policy contributes to handling the Covid-19 pandemic, including trade in the development climate"
1588,2022-10-31 06:46:29+00:00,lemonadepies,masih ada dan katanya ada varian baru orang kantorku baru banget ada yg kena covid kemarin,masih katanya varian baru orang kantorku baru sekali  kena covid kemarin,"it still says the new variant, my office people just got covid once yesterday"
1589,2022-10-31 06:46:03+00:00,msianinsight,malaysia berdepan gelombang kecil covid-19 susulan varian xbb kata khairy,malaysia berdepan gelombang kecil covid-19 susulan varian xbb kata khairy,"Malaysia is facing a small wave of covid-19 following the XBB variant, said Khairy"
1590,2022-10-31 06:45:51+00:00,Delisa_Lockey,alhamdulillah kena covid juga jatung saya lemah liverpool kalah mulu di epl tiap buka twiter dedegan,alhamdulillah kena covid jatung saya lemah liverpool kalah terus  epl tiap buka twiter dedegan,"Thank God I got Covid, my heart is weak, Liverpool loses EPL every time I open Twitter, Dedegan"
1591,2022-10-31 06:45:47+00:00,abud1909, je yang keluar sangat mengecewakan buat waktu covid sbb mereka nampak pola prn melaka peratusan pengundi rendah mereka ada peluang untuk menang,je keluar sangat mengecewakan buat waktu covid sbb mereka nampak pola prn melaka peratusan pengundi rendah mereka peluang menang,It&#39;s very disappointing to come out during covid because they see a pattern of low voter turnout and they have a low chance of winning
1592,2022-10-31 06:45:36+00:00,7912AceRosslyn,tambah mantep efek hipoksia setelah kena covid cepet bgt menghadap yme,tambah mantap  efek hipoksia setelah kena covid cepat  sangat  menghadap yme,added to the steady effect of hypoxia after being hit by covid was very fast towards Yme
1593,2022-10-31 06:44:58+00:00,Hi_EduMARA,orang ramai dinasihatkan untuk terus berwaspada terhadap penularan covid-19 dalam fasa peralihan ke endemik ini pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi sumber  kkm,orang ramai dinasihatkan terus berwaspada penularan covid-19 fasa peralihan endemik pemakaian pelitup muka langkah pencegahan dapat mengurangkan penularan virus terutamanya kawasan jangkitan berisiko tinggi sumber kkm,"the public is advised to remain alert to the spread of covid-19, the transition phase of the endemic, the use of face masks, preventive measures can reduce the spread of the virus, especially in high-risk infection areas, kkm source"
1594,2022-10-31 06:44:27+00:00,putribulanjuni,gue ternyata covid sakita banget ya coi baru pertama covid mana teteh juga ketularan lagi sakit gini di rumah berdua sama nana saddd,saya  ternyata covid sakita sekali  coi baru pertama covid mana teteh ketularan sakit gini rumah berdua sama nana saddd,"It turned out that I was very sick with Covid. The first time was Covid, where did I get sick like this, the house was both with Nana Saddd"
1595,2022-10-31 06:44:19+00:00,p_vanillasky,tapi bener kok kak orang yg pernah kena covid sekarang imunnya lemah dikit aja kekurangan oksigen napas dah kek orang bengek,benar  kok kak orang pernah kena covid sekarang imunnya lemah sedikit  saja  kekurangan oksigen nafas  sudah  kek orang bengek,"It&#39;s true, Sis, how come people have had Covid, now their immunity is weak, just a little short of breath oxygen, it&#39;s like people who are whiny"
1596,2022-10-31 06:43:35+00:00,dailyrindu,kt klean mending ak bhas hijab ap covid ishhh bingunk,kita  klean mending saya  bhas hijab ap covid ishhh bingunk,we&#39;re better off discussing hijab ap covid ishhh confused
1597,2022-10-31 06:43:33+00:00,RadjaAksesoris,pengiriman iphone terganggu kebijakan covid-19 di foxconn,pengiriman iphone terganggu kebijakan covid-19 foxconn,iPhone delivery disrupted by Foxconn&#39;s Covid-19 policy
1598,2022-10-31 06:43:10+00:00,SalahuddinMohd3,bukan dlm minggu sheraton tu covid kes ,bukan dalam  minggu sheraton itu  covid kes,not in Sheraton week it&#39;s covid kes
1599,2022-10-31 06:43:07+00:00,detik_jateng,dapat vial pfizer dinkes kabupaten gunungkidul bakal membuka lagi layanan vaksinasi covid-19 pada pekan ini,dapat vial pfizer dinkes kabupaten gunungkidul bakal membuka layanan vaksinasi covid-19 pekan,"Get the Pfizer Vial, Gunungkidul District Health Office will open the Covid-19 vaccination service this week"
1600,2022-10-31 06:42:53+00:00,bernamadotcom,malaysia berdepan gelombang kecil susulan varian xbb -,malaysia berdepan gelombang kecil susulan varian xbb -,malaysia faces a small wave following the xbb variant -
1601,2022-10-31 06:42:37+00:00,NGatotkaca,jadi ingat video wuhan yg tiba2 ada orang lgsg mati di jalan video itu yg bikin takut banget sama covid dan itu masif tersebar dimana-mana,ingat video wuhan tiba2 orang langsung  mati jalan video takut sekali  sama covid masif tersebar dimana-mana,remember the wuhan video suddenly people immediately died walking the video was very scared of the massive covid spreading everywhere
1602,2022-10-31 06:42:36+00:00,TVPertiwi_MY,trend kenaikan jangkitan covid-19 ketika ini berada pada tahap sederhana didorong oleh varian omicron subvarian xbb yang sebelum ini menjadi punca kepada gelombang terbaharu di singapura,trend kenaikan jangkitan covid-19 berada tahap sederhana didorong varian omicron subvarian xbb menjadi punca kepada gelombang terbaharu singapura,the rising trend of covid-19 infections is at a moderate level driven by the omicron variant subvariant xbb being the cause of Singapore&#39;s latest wave
1603,2022-10-31 06:42:11+00:00,Selenaasha_,datangnya pandemi covid-19 penting sekali untuk memikirkan industri kesehatan dinegara sendiri,datangnya pandemi covid-19 penting sekali memikirkan industri kesehatan dinegara sendiri,"With the arrival of the Covid-19 pandemic, it is very important to think about the health industry in our own country"
1604,2022-10-31 06:42:08+00:00,poppingchoding_,saya alhamdulillah gapernah kena covid tapi jantung saya rawan karena saya badminton lovers,saya alhamdulillah tidak pernah kena covid jantung saya rawan saya badminton lovers,"Thank God I have never had covid, my heart is vulnerable, I am badminton lovers"
1605,2022-10-31 06:41:38+00:00,tatjana_andrew,saya udah booster dan udah kena covid alhamdulillah jantung saya baik2 saja sampai saat ini kita kan punya tuhan jangan terlalu percaya sama omongan manusia,saya sudah  booster sudah  kena covid alhamdulillah jantung saya baik2 kita kan punya tuhan jangan terlalu percaya sama omongan manusia,"I&#39;ve had a booster, I&#39;ve had Covid, thank God, my heart is fine, we have God, don&#39;t trust human words too much"
1606,2022-10-31 06:41:28+00:00,clairvoyant_cl,dalam membuat sebuah hipotesis juga nggak asal-asalan ada rumusannya bagiamana sebab-akibatnya kalau tiba-tiba dikaitkan dengan covid sementara ada kausalitas yg hubungan sebab akibatnya lebih jelas ya absurd namanya,membuat sebuah hipotesis tidak  asal-asalan rumusannya bagiamana sebab-akibatnya tiba-tiba dikaitkan covid kausalitas hubungan akibatnya lebih jelas absurd namanya,"make a hypothesis that is not arbitrary, the formulation of how causation is suddenly related to the causality of the relationship as a result is clearer, the name is absurd"
1607,2022-10-31 06:41:10+00:00,Afiani27680944,antisipasi covid makan yg cukup agar kondisi fit berjemur matahari bagian punggung minum wedang rempah jangan takut teror kopat kopet ,antisipasi covid makan cukup kondisi fit berjemur matahari bagian punggung minum wedang rempah jangan takut teror kopat kopet,"anticipating covid, eat enough, fit condition, sunbathe on the back, drink wedang spices, don&#39;t be afraid of the kopat and kopet terror"
1608,2022-10-31 06:41:07+00:00,Mystic1371,recession jo months aaya tha usne india ko impact kyon nhi kra woh to samajh lo reason tha parallel economy jo barbaad krdi modi ne covid bhi itna nuksaan nhi krta economically agar parallel economy strong hoti bahut tez recover krti agar parallel economy hoti approx tril,recession jo months aaya tha usne india ko impact kyon nhi kra woh to samajh kamu  reason tha parallel economy jo barbaad krdi modi ne covid bhi itna nuksaan nhi krta economically parallel economy strong hoti bahut tez recover krti parallel economy hoti approx tril,recession jo months aaya tha usne india ko impact kyon nhi kra woh to samajh kamu reason tha parallel economy jo barbaad krdi modi ne covid bhi itna nuksaan nhi krta economically parallel economy strong hoti bahut tez recover krti parallel economy hoti approx tril
1609,2022-10-31 06:40:44+00:00,medcom_id,stok langka pemerintah tambah jutaan vaksin covid-19,stok langka pemerintah tambah jutaan vaksin covid-19,government scarce stock adds millions of covid-19 vaccines
1610,2022-10-31 06:40:41+00:00,clairvoyant_cl,dalam membuat sebuah hipotesis juga nggak asal-asalan ada rumusannya bagiamana sebab-akibatnya kalau tiba-tiba dikaitkan dengan covid sementara ada kausalitas yg hubungan sebab akibatnya lebih jelas ya absurd namanya,membuat sebuah hipotesis tidak  asal-asalan rumusannya bagiamana sebab-akibatnya tiba-tiba dikaitkan covid kausalitas hubungan akibatnya lebih jelas absurd namanya,"make a hypothesis that is not arbitrary, the formulation of how causation is suddenly related to the causality of the relationship as a result is clearer, the name is absurd"
1611,2022-10-31 06:40:39+00:00,dahpucink,pengangguran rt mana rw mana kabupaten atau kota mana yang turun jumlahnya woii di phk mah iyaa sejak covid,pengangguran mana rw mana kabupaten kota mana turun jumlahnya woii phk mah iyaa sejak covid,"Unemployed, which RW, which district, which city has the number of layoffs has decreased since Covid"
1612,2022-10-31 06:40:03+00:00,SyaimaaShuhaimi,bila satu ofis kena covid tinggal lah ak dgn bibik ja,bila satu ofis kena covid tinggal lah saya  dengan  bibik ja,"if one office gets covid, I stay with my aunt"
1613,2022-10-31 06:38:37+00:00,beringin_polsek,bhabinkamtibmas aiptu ivan manurung bersama petugas puskesmas dan aparat desa tumpatan melaksanakan tracing kepda warga yg terkomfirmasi covid-,bhabinkamtibmas aiptu ivan manurung bersama petugas puskesmas aparat desa tumpatan melaksanakan tracing kepda warga terkomfirmasi covid-,bhabinkamtibmas aiptu ivan manurung together with health center officers Tumpatan village officials carry out tracing to residents who are confirmed to have Covid-19
1614,2022-10-31 06:38:14+00:00,bumntskjitu,peran badan usaha milik negara bumn selama dan paska covid-19 sebagai motor penggerak perekonomian nasional telah dirasakan oleh seluruh lapisan masyarakat,peran badan usaha milik negara bumn selama paska covid-19 motor penggerak perekonomian nasional telah dirasakan seluruh lapisan masyarakat,The role of state-owned enterprises during the post-Covid-19 period as the driving force for the national economy has been felt by all levels of society
1615,2022-10-31 06:38:08+00:00,Ekazef__,menteri badan usaha milik negara bumn erick thohir libatkan semua pihak untuk mengajak bersama membangkitkan pariwisata nasional pada masa transisi pemulihan covid-19,menteri badan usaha milik negara bumn erick thohir libatkan semua pihak mengajak bersama membangkitkan pariwisata nasional masa transisi pemulihan covid-19,Minister of State-Owned Enterprises Erick Thorhir invites all parties to invite together to revive national tourism during the Covid-19 recovery transition
1616,2022-10-31 06:38:01+00:00,adleenell,tu laaaa sbelum ni raso tk takut dh ni takut plk raso sbb rama sklh tu keno covid jgk nyo,itu  laaaa sbelum ini  raso tk takut deh  ini  takut plk raso sbb rama sekolah  itu  keno covid jgk nyo,"that&#39;s it, before this I wasn&#39;t afraid, now I&#39;m afraid because the school fraternity is infected with covid, don&#39;t you"
1617,2022-10-31 06:37:57+00:00,kabaratta,peneliti ungkap vaksin covid-19 jenis ini bisa sebabkan perdarahan hebat saathaid,peneliti ungkap vaksin covid-19 jenis bisa sebabkan perdarahan hebat saathaid,Researchers say that this type of Covid-19 vaccine can cause heavy bleeding during menstruation
1618,2022-10-31 06:37:27+00:00,clairvoyant_cl,pemerintah dan otoritas kesehatan korea selatan saja tidak menyatakan tragedi itaewon berkaitan dengan covid/long covid kubilang hipotesis tak berdasar pendukungnya dokter itu malah pada marah konyol,pemerintah otoritas kesehatan korea selatan tidak menyatakan tragedi itaewon berkaitan covid/long covid kubilang hipotesis tak berdasar pendukungnya dokter malah marah konyol,the government of South Korea&#39;s health authorities did not declare the itaewon tragedy related to covid/long covid I said the hypothesis was unfounded the supporters of the doctor were even angry silly
1619,2022-10-31 06:37:00+00:00,MieraMeisya_,kena covid lagi,kena covid,enter covid
1620,2022-10-31 06:36:55+00:00,HIVIizie,orang ramai dinasihatkan untuk terus berwaspada terhadap penularan covid-19 dalam fasa peralihan ke endemik ini pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi,orang ramai dinasihatkan terus berwaspada penularan covid-19 fasa peralihan endemik pemakaian pelitup muka langkah pencegahan dapat mengurangkan penularan virus terutamanya kawasan jangkitan berisiko tinggi,"the public is advised to remain vigilant for the transmission of covid-19, the transition phase of the endemic, the use of face masks, preventive measures can reduce the transmission of the virus, especially in high-risk infection areas"
1621,2022-10-31 06:36:54+00:00,HIVIizie,semua kes sub varian omicron xbb adalah warganegara malaysia yang dikesan positif covid-19 melalui survelan penjujukan genom kes-kes adalah kategori dengan gejala demam batuk sakit tekak dan selesema,semua kes sub varian omicron xbb warganegara malaysia dikesan positif covid-19 melalui survelan penjujukan genom kes-kes kategori gejala demam batuk sakit tekak selesema,all cases of sub variant omicron xbb Malaysian citizens were found to be positive for covid-19 through genome sequencing surveillance of cases in the symptom category of fever cough sore throat flu
