Tanggal,Username,Text
2022-10-31 06:19:18+00:00,pmr_wpkl,"ELAKKAN PENINGKATAN SEMULA KES COVID-19 DI MALAYSIA!

#LindungDiriLindungSemua
#KitaJagaKita
#KitaMestiMenang
#COVID19
#coronavirus
#JabatanPenerangan
#KLCeria
#PMRWPKLP https://t.co/GR78Xc64By"
2022-10-31 06:18:52+00:00,sheramadzlan,"Ape jadi tah dgn My jodoh run😂😂😂 register masa still single, before covid. Sekarang dah kahwin for 1 year + pun🤣🤣🤣"
2022-10-31 06:18:39+00:00,putribulanjuni,Pada akhirnya covid juga. Yaudahlah yaa..
2022-10-31 06:17:20+00:00,KKMPutrajaya,"Orang ramai dinasihatkan untuk terus berwaspada terhadap penularan COVID-19 dalam fasa peralihan ke endemik ini.

😷 Pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi. https://t.co/CdHFyxgNSJ"
2022-10-31 06:16:48+00:00,lelmauliahad,@riscowy Iki terjadi di jaman covid biyen wkwk btw sopo sing meninggal dadine?
2022-10-31 06:15:48+00:00,beibehreinz82,"@cebong_tolol @ojolwinwis @dr_koko28 @MayoClinic Ih bapak gue juga gitu.
Pagi sampe siang masih ngehadirin kondangan. Pas mau sholat ashar tiba-tiba jatuh dan meninggal.

Ya Allah apa karena bapakku gak vaksin covid ya..

😶🙃"
2022-10-31 06:15:22+00:00,choudhary_oman,@plmeenaINC Na sir ji na congress na bjp abki bar to अलग hi covid health assistance ko nokri nhi Dene ka khamiyaja 2023
2022-10-31 06:15:05+00:00,indo_pejuang,"salah satu prestasi pemerintahan pakde adalah kecepatan dalam mengatasi covid, Jambi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/tDYKAalGw0"
2022-10-31 06:14:35+00:00,ngiecps,"@alexmusician andra kek nya virus kak , tapi sbnernya covid pun virus kan, mbuh 🤣 antigen doang."
2022-10-31 06:13:12+00:00,88kising,"Saya belum pernah Covid, Bu. Tapi jantung saya terasa lemah kalau dipeluk Mbanya 7 jam non-stop sampe alarm berdering. https://t.co/MVK1osfpLK"
2022-10-31 06:11:27+00:00,ngiecps,"@alexmusician kata dokter paru ku bilang covid akhir2 ini antigen negatif trs, rumah sakit kecolongan bolak balik krn ini, dia bilang sbenernya bapil2 itu kbnykan covid kalo di pcr, antigen lolos,  cuman kita2nya males pcr gak cover asuransi 😑"
2022-10-31 06:11:20+00:00,anafi31251029,@BreakMyCoffee @SyedAkramin Ada buat simulation tak dari 19.8% mangsa Covid adalah pengundi mana? At least boleh predict result PRU 15 nanti….
2022-10-31 06:10:49+00:00,HOT_WOLFY,"Ilmuwan udh pada gila! 🤬

Ngeri! Ilmuwan Ciptakan Covid Baru, Tingkat Kematian 80% https://t.co/XcdqjE2Rua"
2022-10-31 06:09:42+00:00,Arida_237,"Pelaksanaan DEWG dan DEMM Presidensi G20 begitu berat dan sulit krn berada di situasi pandemi Covid-19.
Meski begitu, Pemerintah RI bersama negara anggota G20 berhasil menyepakati capaian substansi yang dibahas dlm pertemuan itu.
@kemkominfo
@PlateJohnny
https://t.co/Mq4902unRY"
2022-10-31 06:08:56+00:00,FirdausAzil,"COVID-19: Peningkatan kes terkawal, tidak membimbangkan - Khairy https://t.co/6p6WVovkak"
2022-10-31 06:08:44+00:00,Rutan_Masamba,"6. Kanwil Kemenkumham Sulsel: Menkumham Yasonna Laoly: Pemerintah terus beradaptasi dalam menyikapi dampak pandemi Covid-19 terhadap ekonomi dengan menyempurnakan set of the rules.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak"
2022-10-31 06:08:40+00:00,suckedblue,"Di waktu dekat ini, Beberapa acara yg mendatangkan kerumunan sebagian besar pasti ada tragedi. Mulai dari kanjuruhan sampai dengan acara halloween di itaewon semalam. Bisa jadi krn efek euforia yg selama 2 tahun ini tdk pernah ada event akibat covid ga sih :’)"
2022-10-31 06:08:40+00:00,ChiSurabayaB,"Yak ternyata bener kata moots, kena covid 🥲 dr awal sampe skrng baru sekali ini covid 🥲"
2022-10-31 06:08:16+00:00,KuretaID,"Cerita Nabilah Ayu Raih Hidayah, Kenakan Hijab di Tengah Pandemi Covid-19 https://t.co/wrqaMxazy6"
2022-10-31 06:08:01+00:00,itssyosan,@txtfrmckl kena dampak covid jadi sepi wkowko
2022-10-31 06:06:53+00:00,YasonnaB,"Covid hanyalah Penipuan Publik
#NegaraDiperbudakChina 
#NegaraDiperbudakChina https://t.co/wegdp80aDx"
2022-10-31 06:06:29+00:00,nurulshuhada93,Covid dah nak dkt 3 tahun baru ni + 😥
2022-10-31 06:06:04+00:00,ArvinHonami,"Ini membuat gw teringat ketika Pandemi 2020 dulu, ketika orang orang yang sadar tentang bahayanya covid dan masker akan yang dibutuhkan masyarakat. Masker tersebut ada sebagian ditimbun oleh pihak pihak tersebut, dan ketika permintaan naik signifikan, harga naik luar biasa."
2022-10-31 06:05:48+00:00,_Banyoe,"@DavriDibyo @DokterTifa @MprAldo @Been4Q59 @elizabethlisa76 @mysubuh @Semestabersabd2 @ShahrazaAfan Maret 2020 Pandemi alat tes
Januari 2021 - Pandemi Vaksin
Reaksi merugikan bagi kesehatan yang ditimbulkannya disalahartikan sebagai covid, long covid atau dinormalisasi &amp; disalahkan pada hal-hal yang tidak masuk akal, intinya kesehatan kita semua bukan prioritas utama bagi mrk."
2022-10-31 06:05:43+00:00,hokagege,Saya alhamdulillah ngga pernah kena covid bu. Tapi jantung lemah kalo mbaknya ngirim selfie https://t.co/odXBc5yXYu
2022-10-31 06:05:03+00:00,Greytajir,Apa balik covid lagi aja?social distancing paling bener https://t.co/Qz7Umt7wvl
2022-10-31 06:04:55+00:00,cimisxin,"@txtdrpemerintah Klaim pengangguran turun ?
Hasil riset darimana, pabrik aja banyak yang kena dampak covid malah putus kontrak
Ini malah klaim pengangguran turun

Bacotan lu gaguna sumpah"
2022-10-31 06:04:32+00:00,Sugirama,"Covid-19 Terkendali, DJBC Ungkap Nasib Insentif Fiskal Vaksin dan Alkes https://t.co/i905CKa3MH"
2022-10-31 06:04:15+00:00,LokoJoyo81,"Menteri Badan Usaha Milik Negara Erick Thohir mengajak semua pihak, termasuk masyarakat untuk membangkitkan pariwisata nasional pada masa transisi pemulihan COVID-19.

@erickthohir
#BangkitBersamaET https://t.co/MtrUEuMdmz"
2022-10-31 06:03:13+00:00,fazri_hassan,Kenapa dah semakin ramai up kena covid ni…
2022-10-31 06:03:08+00:00,agungpams03,"@txtfromjogja Gek covid rakyat e butuh bantuan wae sambat ra kuat ngeragati rakyat e. Sak iki rakyat e njaluk ko ngene. Ha paling di sambati meneh “pakan jaran ku wae ra nganti 4jt”😂 intine pakan jaran luweh aji timbang pakan rakyat e,"
2022-10-31 06:02:35+00:00,umar_aqim,@zatsan9 omg kita dah boleh buat ws grup covid @AidielEkal
2022-10-31 06:02:15+00:00,angsocool,Yeah…covid ward full over the weeknd and backlog covid at ed da bnyk.. aiyoooo ..xcukup bnyk ni..we need people spread it more..gathering plz…ceramah politik kan bnyk lately..haha https://t.co/HGEdY5P7fs
2022-10-31 06:02:12+00:00,SinarOnline,"Kes COVID-19 baharu meningkat 16.5 peratus kepada 16,917 kes pada minggu 23 hingga 29 Okt berbanding 14,525 kes minggu sebelumnya -@Khairykj"
2022-10-31 06:01:20+00:00,getaranmy,"KKM mengesan empat penularan wabak COVID-19 membabitkan varian XBB yang dipercayai berasal dari Singapura.

#GetaranMY | #Semasa 

https://t.co/UQMgiuK1HQ"
2022-10-31 06:01:15+00:00,SinarOnline,Trend jangkitan COVID-19 dijangka meningkat beberapa minggu akan datang - @Khairykj
2022-10-31 06:00:52+00:00,bellafndy,"First time kena covid ni, semua simptom dapat termasuk diarrhea🫠"
2022-10-31 06:00:51+00:00,itsuricooky,"@imshinnsiinback Astaghfirullah 😔

dgn covid udah jutaan org meninggal, ternyata msh blm berakhir, byk sekali kejadian yg memakan byk korban"
2022-10-31 06:00:31+00:00,DanielBarapa,"Anak Lebih Mudah Terserang Batuk Pilek Setelah Sembuh dari Covid-19, Apa yang Harus Dilakukan?
Klik untuk baca: https://t.co/anYofdeJoL"
2022-10-31 06:00:18+00:00,KafaDhonbe,Ekam $250 dollar mahakah negenee. Adhives Covid 🥲✌️ https://t.co/ADlOKUkJdl https://t.co/pQ8DfLU6VL
2022-10-31 06:00:06+00:00,Genpi_Co,Karnaval Nang Tunjungan Surabaya rampung digelar pada Minggu (30/10) malam. Acara yang digelar perdana sejak pandemi Covid-19 tersebut berjalan meriah. #KarnavalNangTunjungan https://t.co/vEJQzLFjEp
2022-10-31 05:59:39+00:00,infoTeknologi,Pengiriman iPhone Terganggu Kebijakan Covid-19 di Foxconn https://t.co/WBWKXaDaMe https://t.co/lkpO2KT3cL
2022-10-31 05:59:24+00:00,BilHams16,"Sebenernya kalo panitianya bagus, flow acaranya tertata rapi dan jelas gak bakal jadi acara maut. JANGAN SANGKUT PAUTIN LAGI ACARA MUSIK DENGAN COVID!!!!!"
2022-10-31 05:59:13+00:00,DaktarAlmost,@himabista Doctor haru lai rajniti khasai garnu chaina. Law banaune haru anpad gawar ra ghuskhor bhayera covid ra Dengue ko pandemic ma k bhayo dekhnu bhayeko nai cha. Health aja ekdamai expensive cha. Sudharna ta doctor nai chahincha
2022-10-31 05:59:06+00:00,yusufmanakarra,"Kemenkes tegaskan ""gagal ginjal akut pada anak tak terkait vaksin covid-19""

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/QLPukDAxDm"
2022-10-31 05:58:50+00:00,hajaiz,Siti Fadilah Curiga Vaksin Covid-19 Berhubungan dengan Gagal Ginjal Akut pada Anak https://t.co/Qus77ekWyh
2022-10-31 05:58:48+00:00,medcom_id,"Warga masih antusias ingin mendapatkan vaksin covid-19 dosis satu, dua, maupun booster. Hal itu dapat dilihat dari komentar warga di akun Instagram Dinkes DKI yang mengeluhkan tidak mendapat kuota untuk bisa vaksin covid-19 di puskesmas

#MedcomID 

https://t.co/nIVSU7iu7y https://t.co/yuMRuxhxLY"
2022-10-31 05:58:45+00:00,whitemusx,Cokk masa aing covid lagi😭😩
2022-10-31 05:58:38+00:00,mediaindonesia,Vaksin Covid-19 Hirup Dinilai Efektif Bentuk Antibodi di Saluran Napas Atas  https://t.co/5vcUS9y4cj
2022-10-31 05:57:32+00:00,LoveToleransi,"Menteri BUMN Erick Thohir mengajak masyarakat untuk membangkitkan pariwisata nasional pada masa transisi pemulihan COVID-19.
#BangkitBersamaET https://t.co/TSLbruBqq1"
2022-10-31 05:57:13+00:00,hanbinQuail,"Tapi i masa sakit lagilah menyendiri. Kena covid pun bersyukur masa tu sorang2. Kawan tanya tak sunyi ke tapi i cuma rasa tenang je. Kalau boleh pilih cara nak mati, nak mati dalam bilik sorang2 masa tengah tidur. https://t.co/zUkYijcUAS"
2022-10-31 05:56:21+00:00,doyochi__,"@dr_koko28 ya Allah gue, long covid tuh nyata banget"
2022-10-31 05:56:16+00:00,Rutan_Makassar,"Kanwil Kemenkumham Sulsel: Menkumham Yasonna Laoly: Pemerintah terus beradaptasi dalam menyikapi dampak pandemi Covid-19 terhadap ekonomi dengan menyempurnakan set of the rules.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak"
2022-10-31 05:56:02+00:00,beningnews,Kebijakan Pengendalian Covid-19 di Foxconn Ganggu Pengiriman iPhone https://t.co/xPsnC9zmFj
2022-10-31 05:54:59+00:00,afnannaim,Gelombang COVID-19 datang balik. Harini 4 orang budak ofis positif. Jaga diri gais
2022-10-31 05:52:44+00:00,KangDimas17,Covid-19: Kapitalisme Virus Corona vs Aktivisme Persisten https://t.co/Q3nAsGo9H5
2022-10-31 05:52:22+00:00,DrTaufan1,"@_melody_mellow @CutSarina5 @Mdy_Asmara1701 @uzzwa2007 @MichelAdam5l5 Gagal ginjal ga ada urusan dg etilen glycol maupun parcetamol.

Coba selidiki kemungkinan penyebab lain... vaksin covid misalnya. https://t.co/pPgmQdq7em"
2022-10-31 05:52:15+00:00,wynn_517,"@UHumaimah @DokterTifa @aniesbaswedan @puanmaharani_ri Kl tentang vaksin covid,yg dihadapi raksasa.WHO/PBB."
2022-10-31 05:51:28+00:00,etibers,@SangAkal @Chupacuphs @wlaha_sarimbit @mbokewongndeso @dr_koko28 Journalnya long Covid emang ada ya? Apakah sebelum kena long Covid ada riwayat minum sirup dulu?
2022-10-31 05:51:13+00:00,Mamoru_No5,Menurunnya karena covid https://t.co/3vTJotxTpC
2022-10-31 05:51:12+00:00,r36un,"@CNNIndonesia Dihitung dr jumlah korban meninggal akibat covid, d anggap pengangguran semua. Makanya berkurang banyak 🤭🤭"
2022-10-31 05:51:03+00:00,Konfrontasi_co,Kebijakan Pengendalian Covid-19 di Foxconn Ganggu Pengiriman iPhone https://t.co/4c8XeE55Cu
2022-10-31 05:50:55+00:00,AdrianiRiche,"@__dtm__ 🤣🤣 

Sama ih.. ga pernah kena Covid juga."
2022-10-31 05:50:55+00:00,aji_aji12345,@CNNIndonesia Pengangguran dah pada is death kena covid
2022-10-31 05:50:28+00:00,nindii03,"@kamsahagyu Iya ph juga serem bgt banjir nya bun, kayaknya emg bener kita ga blh berlebihan krn covid ini"
2022-10-31 05:50:23+00:00,AmolVibhute15,@Sonalimumbai1 Tuzya bapachya rajyat kiti mrutyu padle COVID madhe te sang brr jara te mahit ahe ka tula...faltu vtvt krt baste bai....jra news vachun post takat jaa
2022-10-31 05:49:05+00:00,erixgbaztiaan,"Gagal ginjal akut pada anak tak terkait dengan vaksin Covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/bzrYxSkece"
2022-10-31 05:47:40+00:00,buletinfm,"COVID-19 | Pemakaian pelitup muka kekal secara sukarela tetapi sangat digalakkan di kawasan tertutup dan sesak, tegas Menteri Kesihatan, Khairy Jamaluddin.

@Khairykj #BuletinFM #KhairyJamaluddin #kesihatan #covid19 #pelitupmuka

Sumber: @BuletinTV3 https://t.co/UuBg7GHGpO"
2022-10-31 05:47:27+00:00,JakartaIDNews,"#Jakarta #DKIJakarta @JakartaIDNews @uinjktofficial: '#beritauinjkt

Beri Penghargaan, Satgas Covid Ingatkan Pembalikan Pandemi

Baca berita selengkapnya melalui https://t.co/MxbExwNy9P ' https://t.co/6KGFICC1P1, see more https://t.co/qFllCPo0Tp"
2022-10-31 05:47:05+00:00,umbiyangumbi,"CPNS terpanjang😭😭, pendaftaran 2019, pengumuman 2020, pelantikan CPNS 2021, pelantikan PNS 2022. Angkatan covid, angkatan spesial, mantap betul. CPNS tersabar kayanya jatuh pada CPNS DKI Jakarta 🤣"
2022-10-31 05:46:40+00:00,shamshuzi,"Jangan lupa tetap terapkan protokol kesehatan untuk memutuskan penyebaran Covid-19, meski sudah mendapat vaksinasi dosis ketiga karena varian baru Omicron BA.4 dan BA.5 masih mengintai. #AyoVaksinCovid19 https://t.co/DUSHXg6rDt"
2022-10-31 05:45:54+00:00,MSNindonesia,"Penonton Piala Dunia Qatar Tak Perlu Tes Covid-19, Simak Syarat Lainnya https://t.co/oE3tyGgi6M"
2022-10-31 05:45:32+00:00,cnbcindonesia,"Waspada Varian XBB, Pandemi Covid-19 Belum Akan Berakhir? https://t.co/yI2ZjCVCgQ"
2022-10-31 05:45:26+00:00,manukjalak2,@yaniarsim Kyk drama waktu awal2 covid!
2022-10-31 05:44:56+00:00,Lizzie36021,"NAOMBA RETWEET kipenzi❤
Dear friends naombeni mnisaidie kujaza iyo link kuhusiana na utafiti wa COVID -19 , mshindi atajipatia vocha ya 4000 kwa mtandao wowote ule , itachukua dakika chache tu kuijaza🙏

https://t.co/n3kLRyxDRi"
2022-10-31 05:44:08+00:00,zainisaari,"Sekarang ni orang dah tak takut dengan Covid. Bila dengar neighbour satu family kena Covid, we go, ""Oh.."" macam dia orang kena flu.
Di luar pun dah ramai yang dah tak pakai mask, especially the young ones.
Because the present strains are less lethal, maybe. 
Still, stay safe all."
2022-10-31 05:42:56+00:00,respatimodjo,"@cebong_tolol @dr_koko28 @MayoClinic Sebelum ada vaksin covid juga orang2 pada meninggal dadakan. Orang ngerokok sebal sebul 2 bungkus per hari, cuma jaman itu belum ada yg dijadiin kambing item. Untung ada covid jadi vaksinnya bisa disalahin"
2022-10-31 05:42:41+00:00,bimosaurus,@CNNIndonesia Semoga bukan karena mereka jadi korban covid
2022-10-31 05:42:12+00:00,zlk69,Dua varian baharu Covid-19 kebal vaksin - Utusan Malaysia https://t.co/wi4aFXF63n
2022-10-31 05:42:11+00:00,tsugiana,@StopPlandemit Betul mak. Geli aku dg long covid 🤣🤣🤣
2022-10-31 05:42:07+00:00,InhuSat,"Himbauan Patuhi Protokol Kesehatan

Himbauan terkait pendisiplinan masyarakat dalam rangka adaptasi kebiasaan baru guna mencegah penyebaran covid-19. 

@divisihumaspolri @humaspolda_riau @polisi_indonesia @tribratanewscom @halo_polisi @polisi_ku @tribratanewscom @berita_tribrata https://t.co/1ndlIXr3K5"
2022-10-31 05:42:04+00:00,Indrapriadi_,@SUNDA_FESS Jadi inget pas covid kuliah darling
2022-10-31 05:41:51+00:00,farrel27,"Membentuk ekosistem pariwisata, Menteri BUMN @erickthohir mengajak semua pihak, termasuk masyarakat untuk membangkitkan pariwisata nasional pada masa transisi pemulihan COVID-19.
.
#BangkitBersamaET https://t.co/lSDQI0MYq3"
2022-10-31 05:41:26+00:00,SuryaAj81671816,"@DrEvaChaniago Hoax, covid dah selesai"
2022-10-31 05:40:58+00:00,de5302,"Di jawab pula taksiran long covid 😃🤭 
Hadeehh .... Udah akut nih orang... https://t.co/mYg039L6DT"
2022-10-31 05:40:41+00:00,PulungPolsek,"Update Kasus Covid-19 di Kaltim per tanggal 30 Oktober 2022 jam 15.00 WITA

Sumber : Dinas Kesehatan Provinsi Kaltim @dinkes.provkaltim
https://t.co/Zqa9DDf7Th
https://t.co/JfD6rJxpa4 https://t.co/G85LrpnKJO"
2022-10-31 05:40:35+00:00,ry00751,"@yumadbrooo1 @kaeunified Sianying gak cukup apa satu tembok ratapan? Ini masih harus dikirim ke grup ortu? wkwkwk 
Eh apa emang protokol covid kek gini? wkwkwk"
2022-10-31 05:40:33+00:00,jihanazjr,"@CNNIndonesia Kobisa ya? 
Bukannya gara2 covid justru banyak yg di phk? 

Apa mungkin turunnya bukan krn lapangan kerja yg bertambah, tapi krn manusia nya yg berkurang gara2 kena covid ? 

Oh atau mungkin ya berkesinambungan.. Banyak pegawai yg meninggal makanya banyak lowongan kerja?"
2022-10-31 05:40:12+00:00,nismaalexz,"@yaniarsim menurut info beritany justru lbh mengerikan. hewan2 peliharaan dibunuh masal, Mrk dipaksa tdk boleh keluar. Bnyk rakyatnya yg frustrasi &amp; akhirny bnyk yg bunuh diri. Entah berita ini benar/tdk, tp faktany di chin* covid mmg tdk selesai2 &amp; sll lockdown. Smg chin* kembali normal 🤲"
2022-10-31 05:39:52+00:00,Samfengan,"@collegemenfess Kak aku dulu UTS, UAS, Sidang offline sebelum Covid-19 menyerang haha gapapa deg degan wajar udah di ruangan mah pasraah🙃"
2022-10-31 05:39:52+00:00,poTtdgaf,Hidup penuh dengan negativity lahh tiba2 positive covid..
2022-10-31 05:39:32+00:00,rakyatkucom,Wali Kota Makassar Ingatkan Varian Baru Covid-19  : https://t.co/xhBCQmSX5w
2022-10-31 05:39:29+00:00,polres_soetta,"Polresta Bandara Soekarno Hatta Lakukan Pengamanan Pada Saat Pengiriman Vaksin Covid-19 Di Bandara Soekarno Hatta.

#sahabat #sahabatmasyarakat #polrestabandarasoetta #polri #bandara https://t.co/ACsHRygjO0"
2022-10-31 05:38:42+00:00,InhuSat,"Walau Sudah Vaksin
Ingat Covid-19 Belum Berakhir 

Ayoo....
Selalu patuhi 5M :
1. Memakai Masker
2. Mencuci Tangan
3. Menjaga Jarak
4. Menghindari Kerumunan
5. Membatasi Mobilitas

#VaksinasiTaatProkes5M
@multimedia.humaspolri 
#bersamacegahcovid19
#ayopakaimasker https://t.co/DPtGnKSvOE"
2022-10-31 05:38:36+00:00,Luquitas17Szn,"Pemain-pemain Real Madrid seringkali didesak untuk selalu menang dan juara oleh pendukungnya Bu, dan ternyata mereka sekarang malah mengalami penurunan kondisi dan performa, apakah itu terjadi karena Cateholamine effect post vaksin COVID dok? https://t.co/drFaIltzkC"
2022-10-31 05:38:22+00:00,Saham_fess,Mengenang masa-masa gilaa shm! Waktu covid. https://t.co/qWLaY5i6v9
2022-10-31 05:37:52+00:00,masayaharuhi,"@yudhi_yustira @cania_citta Tapi salah satu pendukung hijrah fest, alm. Steven Wibowo, pada awal covid sempat menjual rumah, harta benda hingga 14 Milyar, guna membeli peralatan medis, masker, baju APD dokter yang artinya beliau membantu pemerintah dalam menghadapi wabah covid tahun lalu."
2022-10-31 05:37:45+00:00,AiviLinagar,"Waktu kena covid, sakit ya jalanin, begini begitu dihadapin, ga pake overthinking

Lah pas sekarang flu malah overthinking, karena demam 3 hari mau ga mau minum paracetamol

Walaupun tablet tetep ajeeee jadi ngitungin jadwal pipis dan ngeliatin air seni
🤦‍♀️🤦‍♀️🤦‍♀️"
2022-10-31 05:37:40+00:00,nxro,menggantikan korban covid yg sebelumnya punya kerja? https://t.co/NTynBmmyvx
2022-10-31 05:37:31+00:00,indozonemedia,"Sheila On 7 tampil di Mall Kota Kasablanka, Jakarta Selatan, pada Minggu (30/10/2022). Ini menjadi penampilan perdana SO7 setelah kurang lebih 3 tahun vakum karena pandemi COVID-19.

https://t.co/A2heFVMOhT"
2022-10-31 05:37:00+00:00,Sarahtantinadw,"Dulu sebelum jaman covid gak pake masker kemana mana biasa aja, skrg udah bisa lepas masker dioutdoor kok rasanya aneh bgt bahkan malu wkwk apalagi kalo dilampu merah bisa salting sendiri kalo gak pake masker 🫠 aneh bgt"
2022-10-31 05:36:43+00:00,Polsektgrsbrng,"Anggota Kepolisian Sektor Tenggarong Seberang telah dilaksanakan Kegiatan Penerapan Disiplin dan Penegakan Hukum Protokol Kesehatan Covid-19 di  Wilkum Polsek Tenggarong Seberang. 

#polreskukar #polsektenggarongseberang https://t.co/dkmWtE2oD3"
2022-10-31 05:36:09+00:00,Polsektgrsbrng,"Anggota Kepolisian Sektor Tenggarong Seberang telah dilaksanakan Kegiatan Penerapan Disiplin dan Penegakan Hukum Protokol Kesehatan Covid-19 di  Wilkum Polsek Tenggarong Seberang. 

#polreskukar #polsektenggarongseberang https://t.co/ebFZs12XpH"
